,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S.No,Symbol,LTP,Point Change,% Change,Open,High,Low,Volume,Prev. Close,,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low,
,,114,KBSH,956,25,2.69,905.1,974,905.1,"23,851.00",931,,114,KBSH,-,905.1,974,905.1,956,956,0,0,944.26,"23,851.00",931,"22,521,524.80",294,25,68.9,2.69,7.61,1.23,"1,526.96","1,605.52","2,110.00",888.7,
,,115,KDBY,11.1,0,0,10.81,11.3,10.81,"9,500.00",11.1,,115,KDBY,-,10.81,11.3,10.81,11.1,11.1,0,0,11.19,"9,500.00",11.1,"106,267.00",19,0,0.49,0,4.53,-0.77,10.93,10.42,12.54,8.67,
,,116,KDL,785,15,1.95,765.2,785,765.2,"2,819.00",770,,116,KDL,-,765.2,785,765.2,785,785,0,0,779.61,"2,819.00",770,"2,197,717.90",35,15,19.8,1.95,2.59,0.69,845.11,851.14,"1,185.00",730,
,,117,KEF,10.3,0.02,0.19,10.47,10.47,10.26,"21,200.00",10.28,,117,KEF,-,10.47,10.47,10.26,10.3,10.3,0,0,10.46,"21,200.00",10.28,"221,720.00",5,0.02,0.21,0.19,2.05,-1.54,10.32,9.92,11.3,8.31,
,,118,KHPL,870,-32,-3.55,890,890,849,"51,259.00",902,,118,KHPL,-,890,890,849,870,870,0,0,863.7,"51,259.00",902,"44,272,239.50",560,-32,41,-3.55,4.83,0.72,0,0,"1,324.80",300,
,,119,KKHC,291.4,-4.6,-1.55,295.1,298,290.8,"133,825.00",296,,119,KKHC,-,295.1,298,290.8,291.4,291.4,0,0,292.86,"133,825.00",296,"39,192,120.90",381,-4.6,7.2,-1.55,2.48,-0.5,270.02,258.81,340.5,208,
,,120,KMCDB,766.4,-13.1,-1.68,779,787,760.3,"2,071.00",779.5,,120,KMCDB,-,779,787,760.3,766.4,766.4,0,0,775.16,"2,071.00",779.5,"1,605,359.20",22,-13.1,26.7,-1.68,3.51,-1.14,880.76,928.83,"1,189.30",735,
,,121,KPCL,475,2,0.42,466,475,465.4,"2,716.00",473,,121,KPCL,-,466,475,465.4,475,475,0,0,469.65,"2,716.00",473,"1,275,556.50",42,2,9.6,0.42,2.06,1.13,502.43,519.22,658,450,
,,122,KSBBL,478,-1,-0.21,475.1,485,472.1,"18,173.00",479,,122,KSBBL,-,475.1,485,472.1,478,478,0,0,476.65,"18,173.00",479,"8,662,239.30",85,-1,12.9,-0.21,2.73,0.28,479.21,466.02,560,404.1,
,,123,KSY,9.79,-0.11,-1.11,9.61,9.79,9.5,"3,382.00",9.9,,123,KSY,-,9.61,9.79,9.5,9.79,9.79,0,0,9.68,"3,382.00",9.9,"32,750.05",9,-0.11,0.29,-1.11,3.05,1.09,9.67,9.42,10.28,8.21,
,,124,LBBL,496,5.8,1.18,488,496,487,"20,417.00",490.2,,124,LBBL,-,488,496,487,496,496,0,0,493.34,"20,417.00",490.2,"10,072,529.10",86,5.8,9,1.18,1.85,0.54,490.12,483.82,638,433,
,,125,LEC,225.9,1.1,0.49,224,227.1,221.2,"78,017.00",224.8,,125,LEC,-,224,227.1,221.2,225.9,225.9,0,0,224.67,"78,017.00",224.8,"17,527,836.00",200,1.1,5.9,0.49,2.67,0.55,226.94,217.65,276,180,
,,126,LICN,787.9,-0.1,-0.01,793,793,781,"4,020.00",788,,126,LICN,-,793,793,781,787.9,787.9,0,0,783.52,"4,020.00",788,"3,149,766.50",38,-0.1,12,-0.01,1.54,0.56,821.85,841.6,969,763,
,,127,LLBS,895,-3,-0.33,880,900,874,767,898,,127,LLBS,-,880,900,874,895,895,0,0,886.83,767,898,"680,202.00",18,-3,26,-0.33,2.97,0.91,958.73,964.24,"1,206.00",819.4,
,,128,LSL,228.4,1.6,0.71,228.5,228.5,224,"104,988.00",226.8,,128,LSL,-,228.5,228.5,224,228.4,228.4,0,0,226.24,"104,988.00",226.8,"23,752,865.90",175,1.6,4.5,0.71,2.01,0.94,218.76,219.98,250,203,
,,129,LUK,10.2,-0.26,-2.49,10.15,10.2,10.15,"2,300.00",10.46,,129,LUK,-,10.15,10.2,10.15,10.2,10.2,0,0,10.17,"2,300.00",10.46,"23,395.00",3,-0.26,0.05,-2.49,0.49,0.28,10.01,9.79,11.97,8.97,
,,130,LVF2,9.86,0.73,8,9.04,9.86,9.04,"4,250.00",9.13,,130,LVF2,-,9.04,9.86,9.04,9.86,9.86,0,0,9.29,"4,250.00",9.13,"39,475.00",8,0.73,0.82,8,9.07,5.8,9.81,9.62,11.2,8.76,
,,131,MABEL,603,7.5,1.26,583.1,606.9,583.1,"5,395.00",595.5,,131,MABEL,-,583.1,606.9,583.1,603,603,0,0,596.77,"5,395.00",595.5,"3,219,559.90",90,7.5,23.8,1.26,4.08,1.03,698.66,0,927,317.7,
,,132,MAKAR,440,2.1,0.48,438,440,433.1,"7,472.00",437.9,,132,MAKAR,-,438,440,433.1,440,440,0,0,436.28,"7,472.00",437.9,"3,259,852.20",66,2.1,6.9,0.48,1.59,0.85,504.35,521.52,670,427.5,
,,133,MANDU,815,-1,-0.12,825,825,806.2,"6,953.00",816,,133,MANDU,-,825,825,806.2,815,815,0,0,816.98,"6,953.00",816,"5,680,495.00",35,-1,18.8,-0.12,2.33,-0.24,821.18,815.4,926,766,
,,134,MATRI,830,0.1,0.01,810.2,834.5,810.2,326,829.9,,134,MATRI,-,810.2,834.5,810.2,830,830,0,0,822.29,326,829.9,"268,065.50",13,0.1,24.3,0.01,3,0.93,917.19,938.18,"1,225.00",786.3,
,,135,MBJC,267,0.5,0.19,264.2,270.1,264.2,"19,940.00",266.5,,135,MBJC,-,264.2,270.1,264.2,267,267,0,0,268.11,"19,940.00",266.5,"5,346,106.90",169,0.5,5.9,0.19,2.23,-0.42,288.09,286.57,333,261.1,
,,136,MBL,259.2,2.2,0.86,257.9,259.9,254,"54,081.00",257,,136,MBL,-,257.9,259.9,254,259.2,259.2,0,0,257.51,"54,081.00",257,"13,926,580.80",149,2.2,5.9,0.86,2.32,0.65,247.27,238.02,284,205,
,,137,MBLEF,10.1,0,0,9.9,10.1,9.9,600,10.1,,137,MBLEF,-,9.9,10.1,9.9,10.1,10.1,0,0,10.07,600,10.1,"6,040.00",3,0,0.2,0,2.02,0.33,10.13,9.84,10.8,8.63,
,,138,MCHL,283.8,1.8,0.64,280,285.8,280,"1,507.00",282,,138,MCHL,-,280,285.8,280,283.8,283.8,0,0,283.57,"1,507.00",282,"427,346.10",27,1.8,5.8,0.64,2.07,0.08,352.47,390.19,566.1,262,
,,139,MDB,586,2,0.34,580,589.9,580,"4,205.00",584,,139,MDB,-,580,589.9,580,586,586,0,0,584.9,"4,205.00",584,"2,459,485.50",33,2,9.9,0.34,1.71,0.19,612.02,603.29,705.8,530.5,
,,140,MEHL,302,-4,-1.31,301,305.8,295.1,"2,369.00",306,,140,MEHL,-,301,305.8,295.1,302,302,0,0,300.91,"2,369.00",306,"712,848.00",41,-4,10.7,-1.31,3.63,0.36,394.53,407.82,519,290,
,,141,MEL,218.9,1.9,0.88,213.1,219,213.1,"5,108.00",217,,141,MEL,-,213.1,219,213.1,218.9,218.9,0,0,217.2,"5,108.00",217,"1,109,442.70",96,1.9,5.9,0.88,2.77,0.78,255.25,263.35,328,203.8,
,,142,MEN,595.5,-0.3,-0.05,594.9,595.7,586.1,"38,358.00",595.8,,142,MEN,-,594.9,595.7,586.1,595.5,595.5,0,0,593.18,"38,358.00",595.8,"22,753,171.00",184,-0.3,9.6,-0.05,1.64,0.39,594.35,596.5,683.4,535,
,,143,MERO,671.2,-5.8,-0.86,670,680,665,"4,523.00",677,,143,MERO,-,670,680,665,671.2,671.2,0,0,675.08,"4,523.00",677,"3,053,370.60",34,-5.8,15,-0.86,2.26,-0.58,724.67,735.09,951,655,
,,144,MFIL,788,0,0,760,790,760,"24,102.00",788,,144,MFIL,-,760,790,760,788,788,0,0,781.79,"24,102.00",788,"18,842,822.00",98,0,30,0,3.95,0.79,799.02,757.17,938,545,
,,145,MHCL,317.9,2.7,0.86,316,322.9,313.3,"3,275.00",315.2,,145,MHCL,-,316,322.9,313.3,317.9,317.9,0,0,314.75,"3,275.00",315.2,"1,030,798.00",39,2.7,9.6,0.86,3.06,0.99,354.68,368.45,489,301,
,,146,MHL,477.8,7.8,1.66,480,480,463,349,470,,146,MHL,-,480,480,463,477.8,477.8,0,0,472.03,349,470,"164,739.00",22,7.8,17,1.66,3.67,1.21,506.15,501.19,621,445,
,,147,MHNL,242,-3,-1.22,248,248,235.6,"14,192.00",245,,147,MHNL,-,248,248,235.6,242,242,0,0,241.07,"14,192.00",245,"3,421,199.80",71,-3,12.4,-1.22,5.26,0.39,265.98,260.67,324,223,
,,148,MKCL,"1,120.00",0,0,"1,100.00","1,124.00","1,100.00","2,255.00","1,120.00",,148,MKCL,-,"1,100.00","1,124.00","1,100.00","1,120.00","1,120.00",0,0,"1,111.56","2,255.00","1,120.00","2,506,565.30",42,0,24,0,2.18,0.75,"1,278.16","1,318.24","1,845.00","1,043.00",
,,149,MKHC,285,0,0,275,292.4,275,"8,370.00",285,,149,MKHC,-,275,292.4,275,285,285,0,0,285.73,"8,370.00",285,"2,391,530.00",59,0,17.4,0,6.33,-0.25,322.31,338.46,483,275,
,,150,MKHL,504,-6,-1.18,497,510,497,"2,237.00",510,,150,MKHL,-,497,510,497,504,504,0,0,501.97,"2,237.00",510,"1,122,907.10",45,-6,13,-1.18,2.62,0.4,635.73,689.74,943,457,
,,151,MKJC,462.6,-5.4,-1.15,456,468.9,454,"6,682.00",468,,151,MKJC,-,456,468.9,454,462.6,462.6,0,0,458,"6,682.00",468,"3,060,335.50",31,-5.4,14.9,-1.15,3.28,1,502.74,513.66,635,434.1,
,,152,MLBBL,"1,142.00",8,0.71,"1,118.00","1,145.00","1,117.00","1,210.00","1,134.00",,152,MLBBL,-,"1,118.00","1,145.00","1,117.00","1,142.00","1,142.00",0,0,"1,136.23","1,210.00","1,134.00","1,374,839.00",25,8,28,0.71,2.51,0.51,"1,244.49","1,314.43","1,683.00","1,076.70",
,,153,MLBL,357,4.1,1.16,352.9,359,350.4,"10,082.00",352.9,,153,MLBL,-,352.9,359,350.4,357,357,0,0,354.18,"10,082.00",352.9,"3,570,827.70",64,4.1,8.6,1.16,2.45,0.79,368.87,371.77,440,340.1,
,,154,MLBS,"1,159.00",1,0.09,"1,126.30","1,159.00","1,126.10",362,"1,158.00",,154,MLBS,-,"1,126.30","1,159.00","1,126.10","1,159.00","1,159.00",0,0,"1,127.29",362,"1,158.00","408,077.20",8,1,32.9,0.09,2.92,2.74,"1,320.11","1,380.81","1,796.90","1,113.00",
,,155,MLBSL,"1,653.00",-37,-2.19,"1,675.00","1,675.00","1,630.00","3,046.00","1,690.00",,155,MLBSL,-,"1,675.00","1,675.00","1,630.00","1,653.00","1,653.00",0,0,"1,638.71","3,046.00","1,690.00","4,991,496.00",84,-37,45,-2.19,2.76,0.86,"1,819.33","1,874.57","2,369.00","1,630.00",
,,156,MMF1,9.15,0.15,1.67,8.74,9.15,8.74,"32,800.00",9,,156,MMF1,-,8.74,9.15,8.74,9.15,9.15,0,0,9.02,"32,800.00",9,"295,983.00",11,0.15,0.41,1.67,4.69,1.38,9.51,9.22,10.16,8.22,
,,157,MMKJL,484,-1,-0.21,471.5,485,471,"2,134.00",485,,157,MMKJL,-,471.5,485,471,484,484,0,0,481.61,"2,134.00",485,"1,027,746.50",48,-1,14,-0.21,2.97,0.49,522.63,549.36,699.9,429.1,
,,158,MNBBL,370.7,0.7,0.19,371.8,372.9,368,"29,292.00",370,,158,MNBBL,-,371.8,372.9,368,370.7,370.7,0,0,371.58,"29,292.00",370,"10,884,406.70",116,0.7,4.9,0.19,1.33,-0.24,373.27,367.16,480,340.1,
,,159,MNMF1,9.6,0.02,0.21,9.51,9.77,9.51,"1,050.00",9.58,,159,MNMF1,-,9.51,9.77,9.51,9.6,9.6,0,0,9.68,"1,050.00",9.58,"10,162.50",5,0.02,0.26,0.21,2.73,-0.82,9.82,9.55,10.4,8.53,
,,160,MPFL,619.7,1.4,0.23,607,619.7,607,"3,811.00",618.3,,160,MPFL,-,607,619.7,607,619.7,619.7,0,0,617.19,"3,811.00",618.3,"2,352,124.40",46,1.4,12.7,0.23,2.09,0.4,634.78,616.35,744,491,
,,161,MSHL,620.5,18,2.99,604,620.5,604,373,602.5,,161,MSHL,-,604,620.5,604,620.5,620.5,0,0,612.45,373,602.5,"228,444.00",23,18,16.5,2.99,2.73,1.3,719.66,772.87,955,576,
,,162,MSLB,"1,229.00",9,0.74,"1,200.00","1,229.00","1,190.00",431,"1,220.00",,162,MSLB,-,"1,200.00","1,229.00","1,190.00","1,229.00","1,229.00",0,0,"1,202.49",431,"1,220.00","518,275.00",16,9,39,0.74,3.28,2.16,"1,276.03","1,309.69","1,710.00","1,089.90",
,,163,NABBC,785.2,5,0.64,790,790,775,"2,623.00",780.2,,163,NABBC,-,790,790,775,785.2,785.2,0,0,787.06,"2,623.00",780.2,"2,064,454.80",28,5,15,0.64,1.94,-0.24,"1,122.42","1,112.06","1,835.00",662,
,,164,NABIL,556,1.5,0.27,554.5,558.6,550,"45,634.00",554.5,,164,NABIL,-,554.5,558.6,550,556,556,0,0,555.46,"45,634.00",554.5,"25,347,989.10",389,1.5,8.6,0.27,1.56,0.1,526.08,517.74,568,471,
,,165,NABILD2089,"1,056.00",0,0,"1,056.00","1,056.00","1,056.00",25,"1,056.00",,165,NABILD2089,-,"1,056.00","1,056.00","1,056.00","1,056.00","1,056.00",0,0,"1,056.00",25,"1,056.00","26,400.00",1,0,0,0,0,0,"1,081.60",0,"1,154.00","1,000.00",
,,166,NADEP,727,-14,-1.89,749,749,726.6,277,741,,166,NADEP,-,749,749,726.6,727,727,0,0,735.83,277,741,"203,824.20",9,-14,22.4,-1.89,3.08,-1.21,763.1,770.65,998,696,
,,167,NBF3,9.88,0.03,0.3,9.75,9.88,9.6,"2,800.00",9.85,,167,NBF3,-,9.75,9.88,9.6,9.88,9.88,0,0,9.82,"2,800.00",9.85,"27,498.00",5,0.03,0.28,0.3,2.92,0.6,9.87,9.61,10.67,8.35,
,,168,NBL,270.3,0.3,0.11,266,272,265.6,"38,421.00",270,,168,NBL,-,266,272,265.6,270.3,270.3,0,0,268.89,"38,421.00",270,"10,331,135.30",157,0.3,6.4,0.11,2.41,0.52,265.1,257.64,302.9,225.4,
,,169,NESDO,"1,495.00",0,0,"1,454.00","1,495.00","1,454.00",436,"1,495.00",,169,NESDO,-,"1,454.00","1,495.00","1,454.00","1,495.00","1,495.00",0,0,"1,473.91",436,"1,495.00","642,623.00",18,0,41,0,2.82,1.41,"1,545.61","1,533.52","1,840.00","1,380.10",
